StockCode,Description,Daily_Demand,Annual_Demand,Avg_Price,EOQ,Safety_Stock,Reorder_Point,Total_Revenue
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,0.9403973509933775,343.2450331125828,1.2435227272727274,372.0,34.0,41.0,684.73
84715,SET OF 6 ICE CREAM SKITTLES,0.3841059602649007,140.19867549668874,2.95,154.0,14.0,17.0,684.4000000000001
23114,VINTAGE LEAF CHOPPING BOARD  ,0.23841059602649006,87.01986754966887,4.930487804878049,94.0,25.0,27.0,684.0
23115,RED APPLES CHOPPING BOARD   ,0.23841059602649006,87.01986754966887,4.928947368421053,94.0,26.0,28.0,684.0
85127,SMALL SQUARE CUT GLASS CANDLESTICK,0.22847682119205298,83.39403973509934,4.95,92.0,15.0,17.0,683.1
79030G,"TUMBLER, NEW ENGLAND",0.7814569536423841,285.2317880794702,1.5530769230769228,303.0,25.0,30.0,683.04
22847,"BREAD BIN, DINER STYLE, IVORY",0.07450331125827815,27.193708609271525,15.55,30.0,14.0,15.0,682.7499999999999
17165D,ASS COL LARGE SAND FROG P'WEIGHT,1.185430463576159,432.682119205298,1.0346236559139785,457.0,63.0,71.0,682.32
21443,OLIVE CHALET BIRDFEEDER,0.4155629139072848,151.68046357615896,3.6875,143.0,201.0,204.0,681.25
20803,SMALL PINK GLASS SUNDAE DISH,1.8062913907284768,659.2963576158941,1.0755737704918034,554.0,107.0,120.0,680.91
21674,RIDGED GLASS PENDANT LAMPSHADE,0.07119205298013245,25.985099337748345,16.505555555555553,28.0,19.0,19.0,680.8499999999999
84971L,LARGE HEART FLOWERS HOOK   ,0.9403973509933775,343.2450331125828,1.2413636363636362,372.0,92.0,99.0,680.36
85023B,EAU DE NILE JEWELLED PHOTOFRAME,0.48344370860927155,176.45695364238412,2.5256756756756755,187.0,70.0,73.0,679.8000000000001
21480,PINK STRIPE HOT WATER BOTTLE,0.4056291390728477,148.05463576158942,2.9192307692307695,159.0,40.0,43.0,679.5500000000001
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,0.402317880794702,146.84602649006624,2.8791891891891894,160.0,42.0,45.0,678.27
84925D,LA PALMIERA WALL THERMOMETER,0.7483443708609272,273.1456953642384,2.321153846153846,243.0,241.0,246.0,677.4499999999999
21255,"FRENCH BOTTLE , LAVENDER",0.6986754966887417,255.01655629139074,1.6427272727272726,279.0,42.0,47.0,677.1
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,1.0943708609271523,399.4453642384106,2.226176470588235,300.0,260.0,268.0,676.71
21850,BLUE  DIAMANTE PEN IN GIFT BOX,0.5314569536423841,193.9817880794702,4.245348837209303,151.0,61.0,65.0,675.75
84842,HELLO SAILOR BATHROOM SET,2.475165562913907,903.435430463576,3.456153846153846,362.0,851.0,868.0,675.05
21222,SET/4 BADGES BEETLES,0.8774834437086093,320.2814569536424,1.3496470588235294,344.0,20.0,26.0,672.18
21391,FRENCH EMROIDR LAVENDER SCENT HEART,0.5298013245033113,193.37748344370863,2.1,215.0,21.0,25.0,672.0
21286,RETRO SPOT CANDLE  LARGE,0.4503311258278146,164.37086092715234,2.52,181.0,31.0,34.0,672.0
84689,S/2 BEACH HUT TREASURE CHESTS,0.5049668874172185,184.31291390728475,4.3161764705882355,146.0,74.0,78.0,671.65
35951,FOLKART BAUBLE CHRISTMAS DECORATION,2.216887417218543,809.1639072847682,0.7497499999999999,735.0,96.0,112.0,671.51
22965,3 TRADITIONAL COOKIE CUTTERS  SET,0.5860927152317881,213.92384105960264,2.05,228.0,250.0,254.0,671.4000000000001
72799C,PINK PILLAR CANDLE SILVER FLOCK,0.7483443708609272,273.1456953642384,2.39974358974359,239.0,166.0,171.0,670.28
21265,PINK GOOSE FEATHER TREE 60CM,0.5215231788079471,190.3559602649007,3.0928571428571425,175.0,62.0,66.0,670.25
23223,CHRISTMAS TREE HANGING SILVER ,1.2334437086092715,450.2069536423841,0.9460294117647059,488.0,41.0,50.0,670.11
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1.9817880794701987,723.3526490066225,1.1292929292929292,566.0,144.0,158.0,669.8199999999999
23025,DRAWER KNOB VINTAGE GLASS BALL,0.5248344370860927,191.56456953642382,2.1245652173913046,212.0,14.0,18.0,669.61
85213,MINI  ZINC GARDEN DECORATIONS ,2.1026490066225167,767.4668874172186,0.6857142857142857,748.0,298.0,313.0,669.5799999999999
22036,DINOSAUR BIRTHDAY CARD,2.6788079470198674,977.7649006622515,0.41727272727272724,1082.0,42.0,61.0,668.76
84615,PINK ROUND BUTTERFLY MIRROR ,0.3890728476821192,142.01158940397352,3.861666666666667,136.0,64.0,67.0,667.8299999999999
72753A,S/3 FLWR FAIRY LILLY CANDLES,0.5165562913907285,188.54304635761588,2.6318181818181823,189.0,207.0,211.0,666.9000000000001
84029C,BROWN FURRY HOT WATER BOTTLE,0.3162251655629139,115.42218543046357,3.7078947368421056,125.0,32.0,34.0,665.05
23568,EGG CUP HENRIETTA HEN CREAM ,0.9602649006622517,350.49668874172187,1.2349999999999999,377.0,155.0,162.0,664.52
21457,2 PICTURE BOOK EGGS EASTER DUCKS,1.0976821192052981,400.6539735099338,1.2385416666666667,402.0,186.0,194.0,663.75
21478,SILVER SKULL HOT WATER BOTTLE ,0.29635761589403975,108.1705298013245,3.745324675324675,120.0,15.0,17.0,662.61
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,0.4205298013245033,153.4933774834437,2.73,168.0,92.0,95.0,662.0600000000001
23597,PAPER BUNTING PAISLEY PARK,0.40728476821192056,148.658940397351,2.9071428571428575,160.0,74.0,77.0,661.7
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,1.349337748344371,492.5082781456954,0.8458510638297871,540.0,66.0,75.0,661.55
23547,WRAP FLOWER SHOP  ,2.607615894039735,951.7798013245033,0.42,1064.0,14.0,32.0,661.5
17109C,FLOWER FAIRY INCENSE ROSE,5.172185430463577,1887.8476821192055,1.238,873.0,2813.0,2849.0,661.23
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,0.5,182.5,3.1913793103448276,169.0,65.0,68.0,660.9
84620,BLUE GINGHAM ROSE CUSHION COVER,0.1837748344370861,67.07781456953643,5.95,75.0,6.0,7.0,660.45
72800B,S/4 PURPLE DINNER CANDLE BLK FLOCK,1.0529801324503312,384.3377483443709,2.266428571428571,291.0,286.0,293.0,660.12
35095B,RED VICTORIAN FABRIC OVAL BOX,3.019867549668874,1102.2516556291391,0.41434782608695647,1153.0,230.0,251.0,659.87
21764,VINTAGE WOODEN PLATE RACK,0.028145695364238412,10.273178807947021,39.49545454545455,11.0,4.0,4.0,659.1500000000001
23140,TRIPLE WIRE HOOK IVORY HEART,0.26490066225165565,96.68874172185431,4.256857142857143,107.0,22.0,24.0,658.54
23042,PAPER LANTERN 7 POINT SNOW STAR,0.16390728476821192,59.826158940397356,6.65,67.0,18.0,19.0,658.35
21220,SET/4 BADGES DOGS,0.8543046357615894,311.82119205298017,1.3228915662650602,343.0,20.0,26.0,658.31
20783,HEART EAR MUFF HEADPHONES,0.2152317880794702,78.55960264900662,5.440588235294118,85.0,33.0,35.0,658.26
84976,RECTANGULAR SHAPED MIRROR,1.0794701986754967,394.00662251655626,1.208095238095238,404.0,108.0,116.0,656.9
84686,BEACH HUT MIRROR,0.5695364238410596,207.88079470198676,3.4072972972972972,175.0,81.0,85.0,654.54
21308,LOUVRE VANITY MIRROR,0.21357615894039736,77.95529801324504,6.966666666666666,75.0,314.0,315.0,653.85
84595E,LARGE TORTILLA DESIGN RED BOWL,0.5794701986754967,211.5066225165563,2.738888888888889,196.0,92.0,96.0,653.0999999999999
20862,PINK PATCH PENCIL CASE BLUE HEART,0.5231788079470199,190.96026490066225,2.0853571428571427,214.0,94.0,98.0,652.5300000000001
35647,VINTAGE BEAD PINK SHADE ,0.8692052980132451,317.25993377483445,1.2329545454545454,359.0,95.0,101.0,652.5
23482,PEARLISED IVORY HEART LARGE ,0.6870860927152318,250.78642384105962,1.6388888888888888,277.0,104.0,109.0,651.15
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,0.3758278145695364,137.1771523178808,2.9368852459016392,153.0,21.0,24.0,650.45
21084,SET/6 COLLAGE PAPER CUPS,4.1158940397351,1502.3013245033114,0.35285714285714287,1459.0,106.0,135.0,650.4000000000001
22248,DECORATION  PINK CHICK MAGIC GARDEN,1.2798013245033113,467.1274834437086,0.8457142857142856,526.0,35.0,44.0,648.73
22383,LUNCHBAG SUKI  DESIGN ,0.6705298013245033,244.7433774834437,1.6437499999999998,273.0,72.0,77.0,648.25
16169K,WRAP FOLK ART,3.3940397350993377,1238.8245033112582,0.3615254237288135,1309.0,270.0,294.0,648.25
47591B,SCOTTIES CHILDRENS APRON,0.7003311258278145,255.6208609271523,1.6432467532467532,279.0,66.0,71.0,647.55
21758,VINTAGE SHELLS PRINT,0.1672185430463576,61.03476821192053,6.438888888888889,69.0,7.0,8.0,647.45
85028S,FRENCH CHATEAU SMALL FRUITBOWL,0.7102649006622517,259.24668874172187,3.1196969696969696,204.0,117.0,122.0,646.65
21350,GINGHAM HEART WREATH,0.3708609271523179,135.36423841059602,2.9406976744186046,152.0,27.0,30.0,644.8000000000001
23408,PHOTO FRAME LINEN AND LACE SMALL,0.5132450331125827,187.3344370860927,2.08,212.0,11.0,15.0,644.8000000000001
23524,WALL ART HORSE & PONY ,0.34602649006622516,126.29966887417218,3.6908823529411765,131.0,89.0,91.0,644.6700000000001
22033,BOTANICAL ROSE GREETING CARD,2.5695364238410594,937.8807947019867,0.41775700934579435,1059.0,34.0,52.0,644.64
23120,PACK OF 6 SMALL FRUIT STRAWS,2.6771523178807946,977.16059602649,0.41857142857142854,1080.0,191.0,210.0,644.58
22229,BUNNY WOODEN PAINTED WITH FLOWER ,1.423841059602649,519.7019867549668,0.752542372881356,588.0,28.0,38.0,644.52
22785,CUSHION COVER PINK UNION FLAG,0.1672185430463576,61.03476821192053,6.713636363636363,67.0,43.0,44.0,643.35
23325,RUSTIC STRAWBERRY JAM POT SMALL,0.6754966887417219,246.5562913907285,1.6203703703703705,276.0,60.0,65.0,642.0
16169M,WRAP DAISY CARPET ,3.410596026490066,1244.867549668874,0.35483333333333333,1324.0,268.0,292.0,640.95
21319,GLASS CHALICE GREEN  SMALL ,0.7847682119205298,286.4403973509934,1.5241666666666667,307.0,59.0,64.0,640.26
22638,SET OF 4 NAPKIN CHARMS CROWNS ,0.5910596026490066,215.73675496688742,2.3466101694915253,214.0,45.0,49.0,640.12
85163B,BLACK BAROQUE WALL CLOCK ,0.11258278145695365,41.092715231788084,12.177027027027027,41.0,11.0,12.0,639.6
84766,SILVER ROCOCO CANDLE STICK,0.33112582781456956,120.86092715231788,4.57962962962963,115.0,32.0,34.0,638.0
20998,ROSE DU SUD OVEN GLOVE,0.35927152317880795,131.1341059602649,2.9431034482758625,149.0,12.0,15.0,637.35
22034,ROBIN CHRISTMAS CARD,2.5380794701986753,926.3990066225165,0.4192771084337349,1051.0,72.0,90.0,635.22
23298,"BUNTING , SPOTTY ",0.24172185430463577,88.22847682119206,4.721428571428572,97.0,103.0,105.0,634.7
85019C,CURIOUS  IMAGES NOTEBOOK SET,0.6970198675496688,254.41225165562912,2.9456521739130435,208.0,136.0,141.0,634.25
85031A,ROMANTIC IMAGES SCRAP BOOK SET,0.6390728476821192,233.26158940397352,3.7815789473684216,176.0,90.0,94.0,634.2
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2.622516556291391,957.2185430463577,0.41740740740740745,1071.0,172.0,190.0,633.24
84869,CANDY BUTTON PHOTO ALBUM,0.48841059602649006,178.26986754966887,3.6642857142857146,156.0,95.0,98.0,631.25
40018E,TEA TIME PAPER LANTERNS,0.5529801324503312,201.83774834437088,1.9445833333333333,228.0,52.0,56.0,630.5
84964A,PINK PAINTED KASHMIRI TABLE,0.018211920529801324,6.647350993377483,45.0,9.0,28.0,28.0,630.0
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,0.49337748344370863,180.08278145695365,2.450285714285714,192.0,24.0,27.0,629.82
23551,PACK OF 12 PAISLEY PARK TISSUES ,2.672185430463576,975.3476821192053,0.38999999999999996,1118.0,47.0,66.0,629.4599999999999
84709B,PINK OVAL JEWELLED MIRROR,0.1837748344370861,67.07781456953643,5.919047619047619,75.0,16.0,17.0,629.25
23019,SMALL APOTHECARY MEASURING JAR ,0.13410596026490065,48.948675496688736,8.078571428571427,55.0,14.0,15.0,629.05
84033,FLAG OF ST GEORGE ,0.6307947019867549,230.24006622516555,1.65,264.0,35.0,39.0,628.65
22446,PIN CUSHION BABUSHKA PINK,0.36258278145695366,132.34271523178808,3.2862295081967217,142.0,14.0,17.0,627.2900000000001
72023F,RED ORGANIC CANDLE IN GLASS,1.0149006622516556,370.4387417218543,1.22,390.0,172.0,179.0,627.05
16169N,WRAP BLUE RUSSIAN FOLKART,3.3526490066225167,1223.7168874172187,0.3501785714285714,1322.0,278.0,301.0,626.25
71101E,STANDING FAIRY POLE SUPPORT ,1.2864238410596027,469.544701986755,0.8364583333333333,530.0,68.0,77.0,626.13
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,3.2980132450331126,1203.7748344370862,0.875,829.0,6001.0,6024.0,625.1999999999999
84968F,S/16 VINTAGE SKY BLUE CUTLERY,0.08112582781456953,29.61092715231788,12.75,34.0,6.0,7.0,624.75
22999,TRAVEL CARD WALLET RETRO PETALS,2.4652317880794703,899.8096026490067,0.4193406593406593,1036.0,131.0,148.0,623.94
22510,GINGHAM BABUSHKA DOORSTOP,0.4470198675496689,163.16225165562915,2.8263333333333334,170.0,27.0,30.0,623.86
35954,SMALL FOLKART STAR CHRISTMAS DEC,3.269867549668874,1193.5016556291391,0.3410447761194029,1323.0,125.0,148.0,621.81
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,0.445364238410596,162.55794701986756,5.042,127.0,125.0,128.0,621.75
85230E,STRAWBRY SCENTED VOTIVE CANDLE,4.008278145695364,1463.021523178808,0.2752307692307692,1630.0,127.0,155.0,621.4499999999999
23224,CHERUB HEART DECORATION GOLD,1.1903973509933774,434.49503311258275,0.9328813559322033,483.0,85.0,93.0,620.45
20898,VINTAGE NOTEBOOK TRAVELOGUE,0.5082781456953642,185.52152317880794,2.862820512820513,180.0,99.0,103.0,620.0500000000001
22056,CERAMIC PLATE LOVE HEART DESIGN,0.9867549668874173,360.1655629139073,1.4308,355.0,248.0,255.0,619.84
84708B,PINK JEWELLED PHOTO FRAME ,0.20860927152317882,76.14238410596028,4.9195652173913045,88.0,11.0,12.0,618.1
22837,HOT WATER BOTTLE BABUSHKA LARGE,0.2251655629139073,82.18543046357617,4.621428571428572,94.0,36.0,38.0,618.0
22677,"FRENCH BLUE METAL DOOR SIGN, 2",0.8162251655629139,297.92218543046357,1.25,345.0,32.0,38.0,616.25
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,0.7086092715231788,258.6423841059603,1.9860416666666667,255.0,74.0,79.0,615.83
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,0.46688741721854304,170.41390728476821,3.105882352941176,166.0,24.0,27.0,615.4
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",0.3990066225165563,145.63741721854305,2.55,169.0,12.0,15.0,614.55
84761,IVORY HANGING BIRD PLANTER ,0.4056291390728477,148.05463576158942,2.5402173913043478,171.0,19.0,22.0,613.9499999999999
20897,VINTAGE NOTEBOOK PARIS DAYS,0.49337748344370863,180.08278145695365,2.8932432432432433,176.0,106.0,109.0,613.9000000000001
21415,CLAM SHELL SMALL ,0.5298013245033113,193.37748344370863,2.0151785714285717,219.0,23.0,27.0,613.69
23216,LAUREL HEART ANTIQUE GOLD,0.8576158940397351,313.02980132450335,1.348048780487805,341.0,99.0,105.0,613.51
22511,RETROSPOT BABUSHKA DOORSTOP,0.47516556291390727,173.43543046357615,2.734776119402985,178.0,25.0,28.0,613.37
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,0.5115894039735099,186.73013245033113,2.91875,179.0,374.0,378.0,612.85
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1.1937086092715232,435.703642384106,0.85,506.0,24.0,32.0,612.8499999999999
35651,VINTAGE BEAD PINK SCARF ,0.5579470198675497,203.65066225165563,2.4789473684210526,203.0,28.0,32.0,612.75
23453,OVAL  MINI PORTRAIT FRAME,0.5215231788079471,190.3559602649007,1.9437499999999999,221.0,20.0,24.0,611.85
90175A,WHITE GLASS CHUNKY CHARM BRACELET,0.11423841059602649,41.69701986754967,8.719642857142857,49.0,11.0,12.0,611.1
22684,FRENCH BLUE METAL DOOR SIGN 9,0.8096026490066225,295.5049668874172,1.249090909090909,344.0,23.0,29.0,610.65
23492,VINTAGE JINGLE BELLS WREATH,0.12251655629139073,44.71854304635762,8.25,52.0,11.0,12.0,610.5
47594B,SCOTTIES DESIGN WASHBAG,0.5182119205298014,189.1473509933775,1.95,220.0,16.0,20.0,610.3499999999999
23070,EDWARDIAN HEART PHOTO FRAME,0.2433774834437086,88.83278145695364,4.15,103.0,10.0,12.0,610.0500000000001
90209C,PINK ENAMEL+GLASS HAIR COMB,0.5463576158940397,199.4205298013245,2.0416666666666665,221.0,120.0,124.0,609.0
16156N,"WRAP, FRIENDSHIP ON GREEN",2.4006622516556293,876.2417218543047,0.42,1021.0,25.0,42.0,609.0
84601A,NEW BAROQUE IVORY CUSHION COVER ,0.4205298013245033,153.4933774834437,2.7750000000000004,166.0,185.0,188.0,607.7
22678,"FRENCH BLUE METAL DOOR SIGN, 3",0.804635761589404,293.6920529801325,1.25,343.0,32.0,38.0,607.5
20763,DAISY SKETCHBOOK ,0.4056291390728477,148.05463576158942,3.5450847457627117,145.0,34.0,37.0,606.86
35915B,BLUE KNITTED HEN ,0.7185430463576159,262.2682119205298,1.6381249999999998,283.0,219.0,224.0,606.66
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,1.119205298013245,408.5099337748344,0.9072727272727273,474.0,126.0,134.0,606.28
85044,RED REINDEER STRING OF 20 LIGHTS,0.21688741721854304,79.16390728476821,4.86923076923077,90.0,27.0,29.0,605.75
35095A,BLUE VICTORIAN FABRIC OVAL BOX,2.756622516556291,1006.1672185430463,0.415,1101.0,245.0,264.0,605.57
85135A,YELLOW DRAGONFLY HELICOPTER,0.12582781456953643,45.9271523178808,7.95,54.0,7.0,8.0,604.2
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,0.28311258278145696,103.33609271523179,3.722413793103448,118.0,39.0,41.0,602.85
84932A,SMALL GREEN PEONY FOLDING STOOL,0.4337748344370861,158.32781456953643,3.860416666666667,143.0,70.0,73.0,602.6
21366,MIRRORED WALL ART PHOTO FRAMES,0.2533112582781457,92.45860927152319,4.231481481481482,105.0,79.0,81.0,602.25
22981,PANTRY APPLE CORER,0.7201986754966887,262.8725165562914,1.4473333333333334,301.0,73.0,78.0,601.9499999999999
84986B,SET OF 36 SILVER PAPER DOILIES,0.6870860927152318,250.78642384105962,1.45,294.0,28.0,33.0,601.75
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,0.5678807947019867,207.27649006622514,3.134,182.0,101.0,105.0,601.65
21197,MULTICOLOUR  CONFETTI IN TUBE,0.6821192052980133,248.97350993377486,1.5990624999999998,279.0,55.0,60.0,601.56
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,0.8642384105960265,315.44701986754967,1.5064912280701752,324.0,83.0,89.0,601.5
85017A,ENVELOPE 50 ROMANTIC IMAGES,1.5298013245033113,558.3774834437086,0.8340740740740741,579.0,186.0,197.0,599.64
21284,RETRO SPOT CANDLE  SMALL,0.6043046357615894,220.57119205298014,1.6694285714285715,257.0,37.0,41.0,599.57
90200B,BLACK SWEETHEART BRACELET,0.23344370860927152,85.20695364238411,4.25,100.0,9.0,11.0,599.25
21775,DECORATIVE FLORE BATHROOM BOTTLE,0.8460264900662252,308.7996688741722,1.239625,353.0,30.0,36.0,598.91
85031B,BLOSSOM IMAGES SCRAP BOOK SET,0.6754966887417219,246.5562913907285,3.3846153846153846,191.0,109.0,114.0,598.8
21253,SET OF PICTURE FRAME  STICKERS,0.37251655629139074,135.9685430463576,2.866470588235294,154.0,27.0,30.0,598.59
23282,FOLDING BUTTERFLY MIRROR IVORY ,1.216887417218543,444.16390728476824,0.8747058823529411,504.0,47.0,56.0,597.7800000000001
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,0.47516556291390727,173.43543046357615,2.08,204.0,48.0,51.0,596.96
21386,IVORY HANGING DECORATION  EGG,1.8162251655629138,662.9221854304635,0.620919540229885,731.0,48.0,61.0,596.6899999999999
21247,SET OF RED SALAD SERVERS ,0.6622516556291391,241.72185430463577,1.49,285.0,23.0,28.0,596.0
23471,SIX DRAWER OFFICE TIDY,0.10596026490066225,38.675496688741724,9.753846153846153,45.0,10.0,11.0,596.0
84578,ELEPHANT TOY WITH BLUE T-SHIRT,0.26490066225165565,96.68874172185431,3.7365000000000004,114.0,5.0,7.0,595.68
23124,18PC WOODEN CUTLERY SET DISPOSABLE,0.8327814569536424,303.96523178807945,1.24125,350.0,146.0,152.0,595.15
20831,GOLD PHOTO FRAME,0.652317880794702,238.09602649006624,1.943269230769231,248.0,63.0,68.0,594.84
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,0.7036423841059603,256.8294701986755,2.415079365079365,231.0,70.0,75.0,594.15
21558,SKULL LUNCHBOX WITH CUTLERY ,0.4139072847682119,151.07615894039736,2.539285714285714,172.0,66.0,69.0,592.5
72772,SET/4 SCENTED CANDLES IN RAMEKINS,0.7516556291390728,274.3543046357616,1.875,270.0,404.0,409.0,592.5
84963B,BLUE PAINTED KASHMIRI CHAIR,0.029801324503311258,10.87748344370861,42.958333333333336,11.0,12.0,12.0,591.5
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1.021523178807947,372.85596026490066,1.3385416666666667,373.0,88.0,95.0,590.8499999999999
85017C,ENVELOPE 50 CURIOUS IMAGES,1.5413907284768211,562.6076158940397,0.7906896551724137,596.0,179.0,190.0,590.11
84663A,GRASS HOPPER WOODEN WALL CLOCK ,0.5711920529801324,208.48509933774832,3.290512820512821,178.0,74.0,78.0,589.79
20735,BLACK MINI TAPE MEASURE ,1.3642384105960266,497.9470198675497,0.8123809523809524,554.0,148.0,158.0,588.0
21816,CHRISTMAS TREE T-LIGHT HOLDER,0.6705298013245033,244.7433774834437,1.45,291.0,29.0,34.0,587.25
23018,LARGE APOTHECARY MEASURING JAR ,0.08278145695364239,30.21523178807947,12.2975,35.0,14.0,15.0,587.2
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,1.0662251655629138,389.1721854304635,1.3257142857142856,383.0,154.0,161.0,586.6
20714,POSY SHOPPER BAG,2.5049668874172184,914.3129139072847,0.5975,875.0,588.0,606.0,586.25
22289,"DECORATION , HANGING METAL CHICKEN",0.9950331125827815,363.1870860927152,1.2322580645161292,384.0,233.0,240.0,586.25
23520,EMBROIDERED RIBBON REEL RUBY ,0.2731788079470199,99.71026490066225,3.734666666666667,116.0,56.0,58.0,585.63
17109D,FLOWER FAIRY INCENSE BOUQUET,2.0745033112582782,757.1937086092715,1.3005405405405406,540.0,338.0,353.0,584.87
21076,SET/20 COLLAGE PAPER NAPKIN ,1.2566225165562914,458.6672185430464,0.8443999999999999,521.0,106.0,115.0,584.67
21750,LARGE SKULL WINDMILL,0.47019867549668876,171.6225165562914,2.0948979591836734,202.0,33.0,36.0,584.4000000000001
84684,BEACH HUT PHOTO FRAME,0.9503311258278145,346.8708609271523,1.9023809523809523,302.0,156.0,163.0,583.1
22043,CHRISTMAS CARD SCREEN PRINT ,3.4966887417218544,1276.291390728477,0.3006451612903226,1457.0,72.0,96.0,583.08
21263,GREEN GOOSE FEATHER TREE 60CM,0.4735099337748344,172.83112582781456,2.3055555555555554,194.0,48.0,51.0,581.7
35811A,ENAMEL PINK SUGAR CONTAINER,0.6473509933774835,236.28311258278146,1.887659574468085,250.0,43.0,48.0,581.58
84934,ASSTD DESIGN POP ART SLIM PEN,1.1324503311258278,413.34437086092714,0.85,493.0,261.0,269.0,581.4
22680,"FRENCH BLUE METAL DOOR SIGN, 5",0.7698675496688742,281.00165562913907,1.25,335.0,33.0,38.0,581.25
21440,12 MINI TOADSTOOL PEGS,0.7698675496688742,281.00165562913907,1.25,335.0,25.0,30.0,581.25
20854,BLUE PATCH PURSE PINK HEART,0.6009933774834437,219.36258278145695,1.6476190476190478,258.0,43.0,47.0,581.15
22538,MINI JIGSAW GO TO THE FAIR,2.3327814569536423,851.4652317880794,0.41629032258064513,1011.0,130.0,146.0,580.74
21134,VICTORIAN METAL POSTCARD CHRISTMAS,0.5811258278145696,212.11092715231788,1.65,254.0,40.0,44.0,579.15
21221,SET/4 BADGES CUTE CREATURES,0.7516556291390728,274.3543046357616,1.2698360655737704,329.0,22.0,27.0,578.39
22042,CHRISTMAS CARD SINGING ANGEL,2.6903973509933774,981.9950331125827,0.38680412371134015,1127.0,46.0,65.0,577.62
82616A,BUBBLE GUM SCARF KNITTING KIT,0.5066225165562914,184.91721854304637,2.7282608695652173,184.0,48.0,52.0,576.3000000000001
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,0.42218543046357615,154.0976821192053,2.473333333333333,176.0,31.0,34.0,576.17
84858C,PINK RIVIERA HANDBAG,0.5695364238410596,207.88079470198676,4.905555555555556,146.0,135.0,139.0,575.7
85144,JARDIN ETCHED GLASS CHEESE DISH,0.36258278145695366,132.34271523178808,3.889024390243902,130.0,45.0,48.0,575.45
22685,"FRENCH BLUE METAL DOOR SIGN, 0",0.7615894039735099,277.98013245033115,1.25,333.0,32.0,37.0,575.0
84762B,PINK PICNIC BARBECUE BUCKET,0.1357615894039735,49.55298013245033,9.15,52.0,18.0,19.0,574.3000000000001
22100,SKULLS SQUARE TISSUE BOX,1.5612582781456954,569.8592715231788,0.9668292682926829,543.0,100.0,111.0,574.17
20839,FRENCH PAISLEY CUSHION COVER ,0.8394039735099338,306.3824503311258,1.3456666666666666,337.0,18.0,24.0,574.09
22679,"FRENCH BLUE METAL DOOR SIGN, 4",0.7599337748344371,277.37582781456956,1.25,333.0,33.0,38.0,573.75
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,0.19205298013245034,70.09933774834437,5.0605128205128205,83.0,10.0,11.0,573.61
21416,CLAM SHELL LARGE,1.2350993377483444,450.8112582781457,3.578333333333333,251.0,739.0,748.0,572.7
21307,SET/4 BUTTERFLY MIRROR MAGNETS,1.2019867549668874,438.7251655629139,1.7077777777777778,358.0,150.0,158.0,572.3
37351,ORANGE FLOWER MUG ,8.932119205298013,3260.223509933775,0.9628571428571429,1301.0,8842.0,8905.0,571.7099999999999
20658,RED RETROSPOT LUGGAGE TAG,0.7566225165562914,276.1672185430464,1.25,332.0,25.0,30.0,571.25
21392,RED POLKADOT PUDDING BOWL,6.139072847682119,2240.761589403973,1.592857142857143,839.0,4251.0,4294.0,571.17
75013B,"STRING OF 8 BUTTERFLIES,PINK",0.5960264900662252,217.5496688741722,1.650806451612903,257.0,52.0,56.0,571.05
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,0.19205298013245034,70.09933774834437,5.032045454545455,83.0,9.0,10.0,570.8100000000001
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,3.384105960264901,1235.1986754966888,0.38465116279069766,1267.0,127.0,151.0,570.2
85188B,PINK METAL SWINGING BUNNY,1.1076158940397351,404.27980132450335,0.85,488.0,43.0,51.0,568.65
16169C,WRAP BLUE REINDEER,2.2350993377483444,815.8112582781457,0.42,985.0,79.0,95.0,567.0
22699,TEACUP AND SAUCER REGENCY ROSES,0.347682119205298,126.90397350993378,2.835714285714286,150.0,77.0,79.0,566.7
